TITLE = "B00007"
VARIABLES = "x", "y", "Vx", "Vy", "isValid"
ZONE T="Frame 0", I=51, J=39, F=POINT
-124.778223753 125.778223753 -9.9015509882 0.1043613646 1
-121.2226717472 125.778223753 -10.0703855412 -0.0130421277 1
-117.6671197414 125.778223753 -10.2812404321 -0.228971821 1
-114.1115677357 125.778223753 -10.5261075252 -0.4563241156 1
-110.5560157299 125.778223753 -10.7633867577 -0.0289796421 1
-107.0004637241 125.778223753 -10.1678105788 -0.2975332038 1
-103.4449117184 125.778223753 0 -0 0
-99.8893597126 125.778223753 -9.9944754321 -0.8834065437 1
-96.3338077068 125.778223753 -9.6803102221 0.3523751503 1
-92.7782557011 125.778223753 -9.8944585795 0.1063231252 1
-89.2227036953 125.778223753 -9.6005854195 -0.2988663418 1
-85.6671516895 125.778223753 -9.9342336324 -0.3963228821 1
-82.1115996838 125.778223753 -9.8355642372 0.1516254741 1
-78.556047678 125.778223753 -9.8995620208 -0.2419380558 1
-75.0004956722 125.778223753 -9.9284342673 -0.2274353472 1
-71.4449436665 125.778223753 0 -0 0
-67.8893916607 125.778223753 0 -0 0
-64.3338396549 125.778223753 0 -0 0
-60.7782876492 125.778223753 0 -0 0
-57.2227356434 125.778223753 -10.510289578 -0.8866685076 1
-53.6671836376 125.778223753 -9.9508513192 0.4405040204 1
-50.1116316319 125.778223753 -10.1879723221 -0.5950463604 1
-46.5560796261 125.778223753 -10.708081578 -0.4901294022 1
-43.0005276203 125.778223753 0 -0 0
-39.4449756145 125.778223753 -9.6709625047 -0.4104403982 1
-35.8894236088 125.778223753 -9.7940579665 -0.706319709 1
-32.333871603 125.778223753 -10.6580752996 -0.3769429791 1
-28.7783195972 125.778223753 -9.747535603 1.336282543 1
-25.2227675915 125.778223753 -9.6418167573 -0.9493345851 1
-21.6672155857 125.778223753 -10.1165971733 -0.0018085427 1
-18.1116635799 125.778223753 -10.1359484375 0.3339073944 1
-14.5561115742 125.778223753 -10.3184064866 0.1318575148 1
-11.0005595684 125.778223753 -10.1486841296 -0.9366719221 1
-7.4450075626 125.778223753 -10.3058139887 0.3177092665 1
-3.8894555569 125.778223753 -10.4064208014 0.41819866 1
-0.3339035511 125.778223753 -10.5673116562 0.7379856743 1
3.2216484547 125.778223753 -10.6531479872 -0.0730404973 1
6.7772004604 125.778223753 -10.276897352 0.379166785 1
10.3327524662 125.778223753 0 -0 0
13.888304472 125.778223753 0 -0 0
17.4438564777 125.778223753 0 -0 0
20.9994084835 125.778223753 0 -0 0
24.5549604893 125.778223753 0 -0 0
28.110512495 125.778223753 0 -0 0
31.6660645008 125.778223753 0 -0 0
35.2216165066 125.778223753 0 -0 0
38.7771685123 125.778223753 0 -0 0
42.3327205181 125.778223753 0 -0 0
45.8882725239 125.778223753 -10.1780160294 0.2610043635 1
49.4438245296 125.778223753 0 -0 0
52.9993765354 125.778223753 0 -0 0
-124.778223753 122.2226717472 -10.0696523869 0.4488665617 1
-121.2226717472 122.2226717472 -10.3151344991 0.0257305657 1
-117.6671197414 122.2226717472 -9.718823734 -0.4160221081 1
-114.1115677357 122.2226717472 -10.1862138973 0.099018789 1
-110.5560157299 122.2226717472 -10.1523642205 0.0421606682 1
-107.0004637241 122.2226717472 -10.1296994426 0.2693454256 1
-103.4449117184 122.2226717472 -10.0554632737 -0.2773456855 1
-99.8893597126 122.2226717472 -9.8260604381 -0.3808249739 1
-96.3338077068 122.2226717472 -10.3267060224 0.1604376451 1
-92.7782557011 122.2226717472 -10.0208160051 0.0053454395 1
-89.2227036953 122.2226717472 -10.5132300708 0.4720167679 1
-85.6671516895 122.2226717472 -10.0647594411 -0.1414873247 1
-82.1115996838 122.2226717472 -10.1253291556 0.3148267673 1
-78.556047678 122.2226717472 -10.176668572 -0.2786645041 1
-75.0004956722 122.2226717472 -9.9987268679 -0.2976778299 1
-71.4449436665 122.2226717472 0 -0 0
-67.8893916607 122.2226717472 0 -0 0
-64.3338396549 122.2226717472 0 -0 0
-60.7782876492 122.2226717472 0 -0 0
-57.2227356434 122.2226717472 -10.3235127918 -0.5676146475 1
-53.6671836376 122.2226717472 -10.7538865385 -0.4481835254 1
-50.1116316319 122.2226717472 -9.9951570365 -0.3815466726 1
-46.5560796261 122.2226717472 -9.9751671263 -0.1696793988 1
-43.0005276203 122.2226717472 0 -0 0
-39.4449756145 122.2226717472 -10.1064074741 0.3663680875 1
-35.8894236088 122.2226717472 -10.9133511791 -0.3794288304 1
-32.333871603 122.2226717472 -10.2267392878 0.4989029109 1
-28.7783195972 122.2226717472 -9.7884533455 0.184709062 1
-25.2227675915 122.2226717472 -9.8986484418 0.3639581291 1
-21.6672155857 122.2226717472 -9.9795946909 -0.5608157869 1
-18.1116635799 122.2226717472 -10.5104828901 0.031475517 1
-14.5561115742 122.2226717472 0 -0 0
-11.0005595684 122.2226717472 -10.0695464232 0.5298772482 1
-7.4450075626 122.2226717472 -11.174443607 0.4096871967 1
-3.8894555569 122.2226717472 -10.6722314782 0.1839444049 1
-0.3339035511 122.2226717472 -10.3142037368 0.5118691456 1
3.2216484547 122.2226717472 -10.2954438648 -0.2269943091 1
6.7772004604 122.2226717472 -10.449261642 0.3584609038 1
10.3327524662 122.2226717472 -11.1195522585 0.1905657047 1
13.888304472 122.2226717472 0 -0 0
17.4438564777 122.2226717472 0 -0 0
20.9994084835 122.2226717472 0 -0 0
24.5549604893 122.2226717472 0 -0 0
28.110512495 122.2226717472 0 -0 0
31.6660645008 122.2226717472 0 -0 0
35.2216165066 122.2226717472 0 -0 0
38.7771685123 122.2226717472 0 -0 0
42.3327205181 122.2226717472 0 -0 0
45.8882725239 122.2226717472 0 -0 0
49.4438245296 122.2226717472 -9.9619016156 -0.19379187 1
52.9993765354 122.2226717472 0 -0 0
-124.778223753 118.6671197414 0 -0 0
-121.2226717472 118.6671197414 -9.8787329925 0.1366688399 1
-117.6671197414 118.6671197414 -9.9624529133 0.1690164096 1
-114.1115677357 118.6671197414 -9.9176216733 -0.1726306312 1
-110.5560157299 118.6671197414 -9.9143554136 0.1094447587 1
-107.0004637241 118.6671197414 -9.8609425452 0.2879048258 1
-103.4449117184 118.6671197414 -9.8481911017 0.0643242664 1
-99.8893597126 118.6671197414 -9.9152732884 -0.4221379324 1
-96.3338077068 118.6671197414 -10.0185420813 -0.0698515625 1
-92.7782557011 118.6671197414 -9.6937604532 -0.6935682655 1
-89.2227036953 118.6671197414 -9.525129236 0.2961227409 1
-85.6671516895 118.6671197414 -9.4878715372 -0.2653302602 1
-82.1115996838 118.6671197414 -10.0465780736 0.0807586647 1
-78.556047678 118.6671197414 -10.2709762719 0.269408431 1
-75.0004956722 118.6671197414 -9.8426981722 -0.1341586456 1
-71.4449436665 118.6671197414 0 -0 0
-67.8893916607 118.6671197414 0 -0 0
-64.3338396549 118.6671197414 0 -0 0
-60.7782876492 118.6671197414 0 -0 0
-57.2227356434 118.6671197414 -10.0859464549 -0.3117194531 1
